"","name","date","jira_count","svn_count","email_count","jira_type","jira_priority","votes","watches","cluster"
"1168","mr_t2",21,0,127,60,0,0,0,0,9
"1169","mr_t2",22,0,78,8,0,0,0,0,9
"1170","mr_t2",23,2,33,12,2,3,0,4,9
"1171","mr_t2",24,0,68,108,0,0,0,0,9
"1172","mr_t2",25,0,186,84,0,0,0,0,9
"1173","mr_t2",26,0,105,98,0,0,0,0,9
"1174","mr_t2",27,0,88,60,0,0,0,0,9
"1175","mr_t2",28,0,101,98,0,0,0,0,9
"1176","mr_t2",29,0,37,60,0,0,0,0,9
"1177","mr_t2",30,0,36,28,0,0,0,0,9
"1178","mr_t2",31,0,141,0,0,0,0,0,9
"1179","mr_t3",1,0,32,84,0,0,0,0,9
"1180","mr_t3",2,0,5,16,0,0,0,0,9
"1181","mr_t3",3,0,11,33,0,0,0,0,9
"1182","mr_t3",4,0,18,75,0,0,0,0,9
"1183","mr_t3",5,0,5,27,0,0,0,0,9
"1184","mr_t3",6,0,9,23,0,0,0,0,9
"1185","mr_t3",7,0,0,26,0,0,0,0,9
"1186","mr_t3",8,2,0,28,1,4,0,7,9
"1187","mr_t3",9,0,0,25,0,0,0,0,9
"1188","mr_t3",10,2,42,36,1,4,0,18,9
"1189","mr_t3",11,0,0,22,0,0,0,0,9
"1190","mr_t3",12,0,0,15,0,0,0,0,9
"1191","mr_t3",13,0,0,31,0,0,0,0,9
"1192","mr_t3",14,0,0,28,0,0,0,0,9
"1193","mr_t3",15,0,0,25,0,0,0,0,9
"1194","mr_t3",16,0,5,42,0,0,0,0,9
"1195","mr_t3",17,2,12,50,2,4,0,18,9
"1196","mr_t3",18,1,0,33,1,4,0,4,9
"1197","mr_t3",19,0,48,120,0,0,0,0,9
"1198","mr_t3",20,0,16,52,0,0,0,0,9
"1199","mr_t3",21,0,0,23,0,0,0,0,9
"1200","mr_t3",22,0,3,28,0,0,0,0,9
"1201","mr_t3",23,0,0,34,0,0,0,0,9
"1202","mr_t3",24,0,0,20,0,0,0,0,9
"1203","mr_t3",25,1,0,21,1,1,0,4,9
"1204","mr_t3",26,0,0,32,0,0,0,0,9
"1205","mr_t3",27,0,0,26,0,0,0,0,9
"1206","mr_t3",28,3,0,25,2,5,0,18,9
"1207","mr_t3",29,0,0,26,0,0,0,0,9
"1208","mr_t3",30,0,0,27,0,0,0,0,9
"1209","mr_t3",31,0,0,19,0,0,0,0,9
"1210","mr_t4",1,0,163,150,0,0,0,0,9
"1211","mr_t4",2,0,1377,102,0,0,0,0,3
"1212","mr_t4",3,0,105,110,0,0,0,0,9
"1213","mr_t4",4,0,4177,112,0,0,0,0,7
"1214","mr_t4",5,0,165,84,0,0,0,0,9
"1215","mr_t4",6,0,146,126,0,0,0,0,9
"1216","mr_t4",7,0,170,115,0,0,0,0,9
"1217","mr_t4",8,0,141,175,0,0,0,0,9
"1218","mr_t4",9,0,51,65,0,0,0,0,9
"1219","mr_t4",10,0,111,119,0,0,0,0,9
"1220","mr_t4",11,0,58,80,0,0,0,0,9
"1221","mr_t4",12,0,85,80,0,0,0,0,9
"1222","mr_t4",13,0,27,66,0,0,0,0,9
"1223","mr_t4",14,0,87,120,0,0,0,0,9
"1224","mr_t4",15,0,28,17,0,0,0,0,9
"1225","mr_t4",16,0,138,190,0,0,0,0,2
"1226","mr_t4",17,0,117,90,0,0,0,0,9
"1227","mr_t4",18,0,78,96,0,0,0,0,9
"1228","mr_t4",19,7,197,119,1,4,0,21,9
"1229","mr_t4",20,0,74,72,0,0,0,0,9
"1230","mr_t4",21,0,37,125,0,0,0,0,9
"1231","mr_t4",22,0,24,30,0,0,0,0,9
"1232","mr_t4",23,4,87,44,2,4,0,12,9
"1233","mr_t4",24,0,123,147,0,0,0,0,9
"1234","mr_t4",25,0,28,56,0,0,0,0,9
"1235","mr_t4",26,0,116,133,0,0,0,0,9
"1236","mr_t4",27,0,47,70,0,0,0,0,9
"1237","mr_t4",28,12,84,68,1,5,0,52,9
"1238","mr_t4",29,0,153,120,0,0,0,0,9
"1239","mr_t4",30,0,40,48,0,0,0,0,9
"1240","mr_t4",31,0,139,50,0,0,0,0,9
"1241","mr_t5",1,0,4303,24,0,0,0,0,7
"1242","mr_t5",2,0,12,28,0,0,0,0,9
"1243","mr_t5",3,0,20,56,0,0,0,0,9
"1244","mr_t5",4,0,16,30,0,0,0,0,9
"1245","mr_t5",5,0,14,28,0,0,0,0,9
"1246","mr_t5",6,0,3,8,0,0,0,0,9
"1247","mr_t5",7,0,0,22,0,0,0,0,9
"1248","mr_t5",8,0,5,14,0,0,0,0,9
"1249","mr_t5",9,0,24,20,0,0,0,0,9
"1250","mr_t5",10,0,5,22,0,0,0,0,9
"1251","mr_t5",11,0,23,28,0,0,0,0,9
"1252","mr_t5",12,0,26,16,0,0,0,0,9
"1253","mr_t5",13,0,23,7,0,0,0,0,9
"1254","mr_t5",14,0,7,14,0,0,0,0,9
"1255","mr_t5",15,0,102,20,0,0,0,0,9
"1256","mr_t5",16,0,0,20,0,0,0,0,9
"1257","mr_t5",17,0,20,8,0,0,0,0,9
"1258","mr_t5",18,0,7,20,0,0,0,0,9
"1259","mr_t5",19,0,9,26,0,0,0,0,9
"1260","mr_t5",20,0,47,22,0,0,0,0,9
"1261","mr_t5",21,0,17,42,0,0,0,0,9
"1262","mr_t5",22,1,5,24,2,4,0,6,9
"1263","mr_t5",23,0,0,15,0,0,0,0,9
"1264","mr_t5",24,0,6,7,0,0,0,0,9
"1265","mr_t5",25,0,5,10,0,0,0,0,9
"1266","mr_t5",26,0,18,30,0,0,0,0,9
"1267","mr_t5",27,0,0,8,0,0,0,0,9
"1268","mr_t5",28,6,118,30,2,5,0,34,9
"1269","mr_t5",29,0,11,14,0,0,0,0,9
"1270","mr_t5",30,0,92,12,0,0,0,0,9
"1271","mr_t5",31,1,5,4,1,4,0,3,9
"1272","mr_t6",1,1,0,20,1,3,0,2,9
"1273","mr_t6",2,1,0,16,1,4,0,3,9
"1274","mr_t6",3,3,7,8,1,4,0,9,9
"1275","mr_t6",4,2,0,9,1,4,0,5,9
"1276","mr_t6",5,3,7,10,1,4,0,12,9
"1277","mr_t6",6,1,0,9,2,3,0,2,9
"1278","mr_t6",7,0,0,15,0,0,0,0,9
"1279","mr_t6",8,0,0,11,0,0,0,0,9
"1280","mr_t6",9,3,91,13,3,4,0,7,9
"1281","mr_t6",10,3,0,2,1,5,0,4,9
"1282","mr_t6",11,0,101,8,0,0,0,0,9
"1283","mr_t6",12,0,5,2,0,0,0,0,9
"1284","mr_t6",13,3,0,5,2,4,0,13,9
"1285","mr_t6",14,3,0,8,1,4,0,8,9
"1286","mr_t6",15,2,0,11,1,4,0,6,9
"1287","mr_t6",16,0,12,34,0,0,0,0,9
"1288","mr_t6",17,1,9,6,1,4,0,3,9
"1289","mr_t6",18,0,10,15,0,0,0,0,9
"1290","mr_t6",19,1,0,5,1,4,0,3,9
"1291","mr_t6",20,3,26,36,5,4,0,6,9
"1292","mr_t6",21,6,13,14,3,4,0,16,9
"1293","mr_t6",22,3,5,14,1,4,0,5,9
"1294","mr_t6",23,4,16,20,2,4,0,8,9
"1295","mr_t6",24,2,117,4,2,4,0,8,9
"1296","mr_t6",25,0,0,10,0,0,0,0,9
"1297","mr_t6",26,2,0,19,1,5,0,4,9
"1298","mr_t6",27,1,0,4,1,1,0,2,9
"1299","mr_t6",28,3,10,7,1,5,0,10,9
"1300","mr_t6",29,1,0,11,1,4,0,3,9
"1301","mr_t6",30,1,0,6,2,4,0,5,9
"1302","mr_t6",31,1,0,8,1,3,0,3,9
"1303","mr_t7",1,0,99,44,0,0,0,0,9
"1304","mr_t7",2,0,64,56,0,0,0,0,9
"1305","mr_t7",3,0,67,78,0,0,0,0,9
"1306","mr_t7",4,0,5,21,0,0,0,0,9
"1307","mr_t7",5,0,2995,27,0,0,0,0,3
"1308","mr_t7",6,0,7,8,0,0,0,0,9
"1309","mr_t7",7,4,61,16,2,4,0,8,9
"1310","mr_t7",8,0,41,24,0,0,0,0,9
"1311","mr_t7",9,0,42,50,0,0,0,0,9
"1312","mr_t7",10,0,33,36,0,0,0,0,9
"1313","mr_t7",11,0,288,40,0,0,0,0,9
"1314","mr_t7",12,0,157,42,0,0,0,0,9
"1315","mr_t7",13,3,15,30,2,4,0,6,9
"1316","mr_t7",14,0,81,60,0,0,0,0,9
"1317","mr_t7",15,0,7,8,0,0,0,0,9
"1318","mr_t7",16,0,28,18,0,0,0,0,9
"1319","mr_t7",17,0,35,20,0,0,0,0,9
"1320","mr_t7",18,0,211,50,0,0,0,0,9
"1321","mr_t7",19,0,27,20,0,0,0,0,9
"1322","mr_t7",20,0,21,12,0,0,0,0,9
"1323","mr_t7",21,0,90,6,0,0,0,0,9
"1324","mr_t7",22,0,9,7,0,0,0,0,9
"1325","mr_t7",23,0,39,27,0,0,0,0,9
"1326","mr_t7",24,0,41,6,0,0,0,0,9
"1327","mr_t7",25,0,88,63,0,0,0,0,9
"1328","mr_t7",26,0,26,30,0,0,0,0,9
"1329","mr_t7",27,0,49,36,0,0,0,0,9
"1330","mr_t7",28,9,39,27,3,4,0,57,9
"1331","mr_t7",29,0,244,30,0,0,0,0,9
"1332","mr_t7",30,0,24,16,0,0,0,0,9
"1333","mr_t7",31,0,78,12,0,0,0,0,9
"1334","mr_t8",1,6,36,36,2,4,0,48,9
"1335","mr_t8",2,0,48,12,0,0,0,0,9
"1336","mr_t8",3,1,19,12,2,4,0,11,9
"1337","mr_t8",4,0,52,78,0,0,0,0,9
"1338","mr_t8",5,0,14,30,0,0,0,0,9
"1339","mr_t8",6,0,73,36,0,0,0,0,9
"1340","mr_t8",7,0,99,85,0,0,0,0,9
"1341","mr_t8",8,0,0,12,0,0,0,0,9
"1342","mr_t8",9,0,15,18,0,0,0,0,9
"1343","mr_t8",10,0,109,84,0,0,0,0,9
"1344","mr_t8",11,1,5,6,2,4,0,3,9
"1345","mr_t8",12,0,74,32,0,0,0,0,9
"1346","mr_t8",13,0,113,55,0,0,0,0,9
"1347","mr_t8",14,0,31,12,0,0,0,0,9
"1348","mr_t8",15,0,96,56,0,0,0,0,9
"1349","mr_t8",16,0,93,77,0,0,0,0,9
"1350","mr_t8",17,0,24,30,0,0,0,0,9
"1351","mr_t8",18,3,43,33,1,4,0,27,9
"1352","mr_t8",19,0,1364,28,0,0,0,0,3
"1353","mr_t8",20,0,46,4,0,0,0,0,9
"1354","mr_t8",21,0,41,60,0,0,0,0,9
"1355","mr_t8",22,0,38,20,0,0,0,0,9
"1356","mr_t8",23,0,26,14,0,0,0,0,9
"1357","mr_t8",24,0,51,6,0,0,0,0,9
"1358","mr_t8",25,0,43,30,0,0,0,0,9
"1359","mr_t8",26,0,63,27,0,0,0,0,9
"1360","mr_t8",27,0,11,8,0,0,0,0,9
"1361","mr_t8",28,12,30,6,2,5,0,69,9
"1362","mr_t8",29,0,23,0,0,0,0,0,9
"1363","mr_t8",30,8,40,40,2,4,0,72,9
"1364","mr_t8",31,0,18,10,0,0,0,0,9
"1365","mr_t9",1,0,7,20,0,0,0,0,9
"1366","mr_t9",2,4,42,104,2,4,0,8,9
"1367","mr_t9",3,0,43,110,0,0,0,0,9
"1368","mr_t9",4,0,52,30,0,0,0,0,9
"1369","mr_t9",5,0,57,30,0,0,0,0,9
"1370","mr_t9",6,0,37,6,0,0,0,0,9
"1371","mr_t9",7,1,11,10,1,4,0,3,9
"1372","mr_t9",8,0,7,10,0,0,0,0,9
"1373","mr_t9",9,0,26,16,0,0,0,0,9
"1374","mr_t9",10,0,54,24,0,0,0,0,9
"1375","mr_t9",11,0,18,24,0,0,0,0,9
"1376","mr_t9",12,0,37,52,0,0,0,0,9
"1377","mr_t9",13,0,39,30,0,0,0,0,9
"1378","mr_t9",14,4,45,24,1,4,0,8,9
"1379","mr_t9",15,0,37,12,0,0,0,0,9
"1380","mr_t9",16,0,43,75,0,0,0,0,9
"1381","mr_t9",17,0,49,65,0,0,0,0,9
"1382","mr_t9",18,0,41,36,0,0,0,0,9
"1383","mr_t9",19,0,86,51,0,0,0,0,9
"1384","mr_t9",20,0,14,18,0,0,0,0,9
"1385","mr_t9",21,0,60,16,0,0,0,0,9
"1386","mr_t9",22,0,56,20,0,0,0,0,9
"1387","mr_t9",23,0,34,16,0,0,0,0,9
"1388","mr_t9",24,0,68,16,0,0,0,0,9
"1389","mr_t9",25,0,0,9,0,0,0,0,9
"1390","mr_t9",26,0,51,38,0,0,0,0,9
"1391","mr_t9",27,0,82,36,0,0,0,0,9
"1392","mr_t9",28,1,5,11,1,4,0,4,9
"1393","mr_t9",29,0,55,10,0,0,0,0,9
"1394","mr_t9",30,0,65,33,0,0,0,0,9
"1395","mr_t9",31,2,5,5,2,4,0,8,9
"1396","pg_t1",1,0,39,84,0,0,0,0,9
"1397","pg_t1",2,0,9,28,0,0,0,0,9
"1398","pg_t1",3,0,41,64,0,0,0,0,9
"1399","pg_t1",4,0,78,76,0,0,0,0,9
"1400","pg_t1",5,0,8,28,0,0,0,0,9
"1401","pg_t1",6,0,37,33,0,0,0,0,9
"1402","pg_t1",7,0,18,24,0,0,0,0,9
"1403","pg_t1",8,0,28,48,0,0,0,0,9
"1404","pg_t1",9,0,30,40,0,0,0,0,9
"1405","pg_t1",10,0,19,35,0,0,0,0,9
"1406","pg_t1",11,0,16,39,0,0,0,0,9
"1407","pg_t1",12,0,16,96,0,0,0,0,9
"1408","pg_t1",13,0,34,98,0,0,0,0,9
"1409","pg_t1",14,0,26,165,0,0,0,0,9
"1410","pg_t1",15,0,26,140,0,0,0,0,9
"1411","pg_t1",16,6,47,126,1,2,0,12,9
"1412","pg_t1",17,9,70,171,1,4,0,27,9
"1413","pg_t1",18,0,19,72,0,0,0,0,9
"1414","pg_t1",19,7,81,168,1,1,0,21,9
"1415","pg_t1",20,0,16,36,0,0,0,0,9
"1416","pg_t1",21,3,17,36,4,1,0,6,9
"1417","pg_t1",22,0,16,54,0,0,0,0,9
"1418","pg_t1",23,0,28,104,0,0,0,0,9
"1419","pg_t1",24,3,25,45,1,4,0,9,9
"1420","pg_t1",25,0,22,80,0,0,0,0,9
"1421","pg_t1",26,0,87,40,0,0,0,0,9
"1422","pg_t1",27,7,59,42,1,4,0,14,9
"1423","pg_t1",28,0,37,70,0,0,0,0,9
"1424","pg_t1",29,3,20,60,1,4,0,3,9
"1425","pg_t1",30,7,41,70,1,4,0,21,9
"1426","pg_t1",31,15,36,70,1,4,0,40,9
"1427","pg_t2",1,0,7,28,0,0,0,0,9
"1428","pg_t2",2,2,7,8,0,4,0,6,9
"1429","pg_t2",3,0,0,15,0,0,0,0,9
"1430","pg_t2",4,0,3,10,0,0,0,0,9
"1431","pg_t2",5,0,0,16,0,0,0,0,9
"1432","pg_t2",6,0,8,46,0,0,0,0,9
"1433","pg_t2",7,0,0,21,0,0,0,0,9
"1434","pg_t2",8,0,4,10,0,0,0,0,9
"1435","pg_t2",9,1,0,16,0,4,0,1,9
"1436","pg_t2",10,0,5,7,0,0,0,0,9
"1437","pg_t2",11,0,0,8,0,0,0,0,9
"1438","pg_t2",12,0,27,10,0,0,0,0,9
"1439","pg_t2",13,0,3,13,0,0,0,0,9
"1440","pg_t2",14,2,7,24,0,4,0,4,9
"1441","pg_t2",15,0,0,23,0,0,0,0,9
"1442","pg_t2",16,1,4,17,1,4,0,1,9
"1443","pg_t2",17,3,43,30,1,4,0,3,9
"1444","pg_t2",18,0,111,38,0,0,0,0,9
"1445","pg_t2",19,0,35,16,0,0,0,0,9
"1446","pg_t2",20,0,0,12,0,0,0,0,9
"1447","pg_t2",21,0,3,13,0,0,0,0,9
"1448","pg_t2",22,0,0,36,0,0,0,0,9
"1449","pg_t2",23,0,0,9,0,0,0,0,9
"1450","pg_t2",24,0,8,12,0,0,0,0,9
"1451","pg_t2",25,0,0,32,0,0,0,0,9
"1452","pg_t2",26,0,5,14,0,0,0,0,9
"1453","pg_t2",27,4,36,36,1,4,0,8,9
"1454","pg_t2",28,0,5,21,0,0,0,0,9
"1455","pg_t2",29,0,0,22,0,0,0,0,9
"1456","pg_t2",31,3,12,0,1,4,0,9,9
"1457","pg_t3",1,0,10,30,0,0,0,0,9
"1458","pg_t3",2,3,10,54,1,4,0,6,9
"1459","pg_t3",3,1,0,9,1,4,0,1,9
"1460","pg_t3",4,0,2,4,0,0,0,0,9
"1461","pg_t3",5,0,3,6,0,0,0,0,9
"1462","pg_t3",6,0,3,8,0,0,0,0,9
"1463","pg_t3",7,4,13,8,1,5,0,10,9
"1464","pg_t3",8,0,9,12,0,0,0,0,9
"1465","pg_t3",9,1,3,4,2,4,0,3,9
"1466","pg_t3",10,0,9,9,0,0,0,0,9
"1467","pg_t3",11,0,0,6,0,0,0,0,9
"1468","pg_t3",12,0,23,12,0,0,0,0,9
"1469","pg_t3",13,0,56,6,0,0,0,0,9
"1470","pg_t3",14,0,10,0,0,0,0,0,9
"1471","pg_t3",15,0,0,20,0,0,0,0,9
"1472","pg_t3",16,0,7,14,0,0,0,0,9
"1473","pg_t3",17,4,18,36,1,4,0,4,9
"1474","pg_t3",18,0,15,45,0,0,0,0,9
"1475","pg_t3",19,2,15,44,5,4,0,2,9
"1476","pg_t3",20,0,5,11,0,0,0,0,9
"1477","pg_t3",21,0,7,8,0,0,0,0,9
"1478","pg_t3",22,2,13,24,2,1,0,10,9
"1479","pg_t3",23,0,3,6,0,0,0,0,9
"1480","pg_t3",24,0,6,18,0,0,0,0,9
"1481","pg_t3",25,0,9,16,0,0,0,0,9
"1482","pg_t3",27,0,6,12,0,0,0,0,9
"1483","pg_t3",28,0,8,28,0,0,0,0,9
"1484","pg_t3",29,0,5,10,0,0,0,0,9
"1485","pg_t3",30,2,6,20,1,4,0,4,9
"1486","pg_t3",31,4,14,14,4,4,0,10,9
"1487","pg_t4",1,0,4,24,0,0,0,0,9
"1488","pg_t4",2,0,3,22,0,0,0,0,9
"1489","pg_t4",3,1,3,21,1,4,0,3,9
"1490","pg_t4",4,0,32,72,0,0,0,0,9
"1491","pg_t4",5,0,0,14,0,0,0,0,9
"1492","pg_t4",6,0,3,18,0,0,0,0,9
"1493","pg_t4",7,0,3,6,0,0,0,0,9
"1494","pg_t4",8,1,2,14,2,1,0,4,9
"1495","pg_t4",9,1,0,8,1,4,0,2,9
"1496","pg_t4",10,0,0,29,0,0,0,0,9
"1497","pg_t4",11,0,3,17,0,0,0,0,9
"1498","pg_t4",12,0,4,20,0,0,0,0,9
"1499","pg_t4",13,0,3,20,0,0,0,0,9
"1500","pg_t4",14,0,3,15,0,0,0,0,9
"1501","pg_t4",15,0,0,19,0,0,0,0,9
"1502","pg_t4",16,1,3,18,0,4,0,1,9
"1503","pg_t4",17,0,3,26,0,0,0,0,9
"1504","pg_t4",18,0,6,34,0,0,0,0,9
"1505","pg_t4",19,0,0,16,0,0,0,0,9
"1506","pg_t4",20,0,3,15,0,0,0,0,9
"1507","pg_t4",21,0,0,13,0,0,0,0,9
"1508","pg_t4",22,0,0,11,0,0,0,0,9
"1509","pg_t4",23,0,0,18,0,0,0,0,9
"1510","pg_t4",24,1,0,21,1,4,0,2,9
"1511","pg_t4",25,0,3,13,0,0,0,0,9
"1512","pg_t4",26,0,0,16,0,0,0,0,9
"1513","pg_t4",27,4,0,8,1,4,0,7,9
"1514","pg_t4",28,1,3,13,0,4,0,1,9
"1515","pg_t4",29,1,0,24,2,1,0,2,9
"1516","pg_t4",30,1,2,8,1,4,0,3,9
"1517","pg_t4",31,0,0,15,0,0,0,0,9
"1518","pg_t5",1,0,190,468,0,0,0,0,2
"1519","pg_t5",2,0,15224,405,0,0,0,0,5
"1520","pg_t5",3,0,109,560,0,0,0,0,2
"1521","pg_t5",4,0,36,608,0,0,0,0,2
"1522","pg_t5",5,0,21,147,0,0,0,0,9
"1523","pg_t5",6,0,88,290,0,0,0,0,2
"1524","pg_t5",7,0,99,414,0,0,0,0,2
"1525","pg_t5",8,0,83,486,0,0,0,0,2
"1526","pg_t5",9,0,79,371,0,0,0,0,2
"1527","pg_t5",10,0,26,141,0,0,0,0,9
"1528","pg_t5",11,0,26,165,0,0,0,0,9
"1529","pg_t5",12,0,84,354,0,0,0,0,2
"1530","pg_t5",13,0,33,365,0,0,0,0,2
"1531","pg_t5",14,0,85,670,0,0,0,0,1
"1532","pg_t5",15,0,18,180,0,0,0,0,9
"1533","pg_t5",16,0,81,300,0,0,0,0,2
"1534","pg_t5",17,0,84,531,0,0,0,0,2
"1535","pg_t5",18,0,46,490,0,0,0,0,2
"1536","pg_t5",19,0,80,434,0,0,0,0,2
"1537","pg_t5",20,0,65,558,0,0,0,0,2
"1538","pg_t5",21,0,60,432,0,0,0,0,2
"1539","pg_t5",22,0,43,390,0,0,0,0,2
"1540","pg_t5",23,0,109,590,0,0,0,0,2
"1541","pg_t5",24,0,189,564,0,0,0,0,2
"1542","pg_t5",25,0,60,693,0,0,0,0,1
"1543","pg_t5",26,0,12,162,0,0,0,0,9
"1544","pg_t5",27,0,27,196,0,0,0,0,9
"1545","pg_t5",28,0,58,392,0,0,0,0,2
"1546","pg_t5",29,0,28,348,0,0,0,0,2
"1547","pg_t5",30,7,27,455,1,4,0,21,2
"1548","pg_t5",31,0,76,140,0,0,0,0,9
"1549","pg_t6",1,0,6,43,0,0,0,0,9
"1550","pg_t6",2,0,3,51,0,0,0,0,9
"1551","pg_t6",3,3,0,71,5,4,0,9,9
"1552","pg_t6",4,0,3,66,0,0,0,0,9
"1553","pg_t6",5,0,0,50,0,0,0,0,9
"1554","pg_t6",6,0,3,60,0,0,0,0,9
"1555","pg_t6",7,1,0,72,1,4,0,1,9
"1556","pg_t6",8,1,0,72,1,4,0,3,9
"1557","pg_t6",9,2,0,28,1,4,0,2,9
"1558","pg_t6",10,0,0,27,0,0,0,0,9
"1559","pg_t6",11,2,8,122,1,4,0,4,9
